PC1,PC2
1.25337,-0.945021
0.903325,-0.7241
0.777166,-0.793383
0.615156,-0.74325
0.615156,-0.74325
0.486818,-0.705785
0.569313,-0.723436
0.49164,-0.698952
0.615654,-0.743634
0.597317,-0.735709
0.242771,-0.613062
0.215803,-0.626882
0.151605,-0.591833
0.00728819,-0.562135
-0.0612161,-0.541613
-0.186552,-0.507331
-0.177384,-0.511294
-0.159047,-0.519219
-0.00320314,-0.568573
0.0396378,-0.585204
0.339155,-0.676765
0.216322,-0.645281
0.312332,-0.67769
0.470018,-0.735042
0.737705,-0.821933
0.687039,-0.808952
0.872892,-0.872992
1.0104,-0.914419
1.02573,-0.919162
1.16274,-0.960205
1.28626,-1.0045
1.77597,-1.1709
2.15617,-1.29013
2.30234,-1.33513
2.66372,-1.46407
2.54308,-1.23706
2.7219,-0.780808
2.71914,-0.623027
2.64273,-0.95056
2.62547,-1.38571
2.98538,-0.235551
3.26215,0.620871
3.1612,0.316662
3.659,1.68566
3.63496,1.9147
2.93028,-0.566883
2.71663,-1.01528
2.75385,-1.4485
2.56183,-1.38368
2.10578,-1.22995
1.87959,-1.15208
1.8014,-1.10919
1.72805,-1.07749
1.87473,-1.12288
1.45786,-0.987802
1.36185,-0.955392
1.18151,-0.897333
1.0415,-0.853107
1.0445,-0.85629
1.182,-0.897718
0.863488,-0.803431
0.776647,-0.774984
0.642142,-0.736739
0.850493,-0.807071
0.564469,-0.712255
0.486797,-0.687771
0.292956,-0.632967
0.212281,-0.6053
0.143777,-0.584779
-0.0684004,-0.522049
-0.0433985,-0.53114
-0.132061,-0.512709
0.0482868,-0.570768
0.213299,-0.624084
0.23414,-0.634807
0.357655,-0.679105
0.634511,-0.769959
0.677351,-0.78659
0.736687,-0.803149
0.940877,-0.875114
1.10589,-0.92843
1.25873,-0.974601
1.43976,-1.04547
1.64027,-1.10144
1.70695,-1.13198
2.0408,-1.23101
1.93512,-1.19425
2.59312,-0.970983
2.527,-1.37582
3.50741,1.37982
4.12357,1.3299
3.11311,-1.48921
3.93589,0.700704
2.89897,0.732477
2.02689,-0.868066
2.401,1.83864
2.78803,2.51054
1.67724,-0.984624
1.53323,0.252622
2.02739,2.69788
1.86859,2.12734
0.943001,-0.743133
1.58594,1.1021
0.928299,-0.0246437
1.48541,2.03635
0.600388,-0.387178
0.719181,-0.296606
0.320981,-0.663254
0.866134,1.5741
0.98769,2.20082
0.383036,0.273314
1.24939,2.20576
0.0884822,-0.608201
0.122235,-0.17298
-0.220367,-0.518262
-0.0120155,-0.588594
-0.288871,-0.49774
-0.423376,-0.459495
-0.183693,-0.534113
0.0246586,-0.604445
-0.188017,-0.541331
0.0796698,-0.628222
0.0296659,-0.610041
0.30166,-0.682404
0.413503,-0.719942
0.353687,-0.710308
0.798714,0.841966
1.08252,0.879221
0.668407,-0.229064
0.807049,-0.746198
0.986572,-0.608947
1.63153,0.927685
1.16165,-0.901479
2.07128,1.55156
2.04335,1.31779
1.79949,0.0136274
2.27629,1.98552
1.47181,-0.0942193
1.13158,-0.163627
1.85177,2.10539
1.24993,1.08376
1.22018,1.23503
0.876639,0.662499
0.733945,0.917342
0.705302,1.70381
0.0495618,2.605
-0.771518,0.394187
-1.10125,-0.27724
-0.920254,0.762795
-1.12699,0.0654692
-1.08572,-0.105456
-1.33986,-0.254039
-1.33986,-0.254039
-1.36252,-0.253332
-1.37169,-0.249369
-1.40352,-0.244699
-1.40352,-0.244699
-1.38518,-0.252624
-1.34418,-0.261257
-0.851732,0.734964
-0.86447,0.390781
-0.997357,-0.338632
-1.25353,-0.264087
-0.758849,0.592752
-0.881886,-0.235513
0.153869,3.39772
-0.90175,0.286723
-0.484531,1.72892
0.0356659,3.25951
-0.746334,0.208516
-0.194895,1.48319
-0.476808,1.50879
-1.03348,0.077802
-0.54042,1.88786
-0.655044,1.39656
-0.20849,2.43452
-0.627411,0.020416
-0.553335,0.356332
0.0597953,1.89763
-0.477481,0.0229559
-0.302247,0.13837
0.32993,2.04667
0.848048,2.72943
0.551134,0.77802
1.26529,2.67637
1.00969,0.923765
0.86879,-0.284701
0.958979,-0.817442
1.71148,1.65993
1.89683,1.99863
1.8924,1.56154
1.98577,2.10948
2.30117,2.68139
2.3626,2.81143
1.21821,-0.711002
1.31685,0.0714064
1.46659,-0.308676
1.9858,2.7961
1.64822,2.13903
1.58719,1.87761
1.08984,1.1313
1.34867,2.25592
0.925145,0.399245
1.29966,2.57221
0.815975,0.927402
1.33962,2.38357
0.48547,0.821013
-0.0618078,-0.452031
-0.345491,-0.365598
-0.155477,-0.428005
-0.4825,-0.324555
-0.49653,-0.302102
-0.569341,-0.296108
-0.749689,-0.238049
-0.908036,-0.185898
-0.689855,-0.254992
-0.699023,-0.25103
-0.637347,-0.275971
-1.00405,-0.153488
-0.889201,-0.194208
-1.0688,-0.0854209
-1.05121,-0.144075
-0.976042,-0.165761
-1.35623,-0.0465331
-1.20039,-0.0958864
-1.05371,-0.141277
-1.08554,-0.136607
-1.27988,-0.0814181
-1.28721,-0.0854536
-1.05802,-0.166509
-0.98467,-0.198212
-0.801321,-0.259453
-0.677805,-0.303751
-0.55429,-0.34805
-0.295771,-0.430978
-0.526784,-0.359938
-0.340931,-0.423978
-0.0322457,-0.519501
0.164618,-0.595502
0.297302,-0.643763
0.679336,-0.770989
0.839504,-0.813124
0.848672,-0.817087
0.630598,-0.709774
1.36107,-1.00221
1.42421,-0.993147
1.75558,-1.10739
1.96176,-0.768705
2.1321,-0.620182
2.0892,-1.05875
2.38592,-0.97791
2.50892,0.0817741
2.35833,-0.712674
2.37402,-0.834181
2.82724,0.202617
2.72273,-0.457046
2.6623,-1.07569
3.43603,1.35236
2.8345,-0.248545
2.66927,-1.35725
2.81061,-1.39107
2.81329,-1.29211
2.47087,-1.24407
2.18535,-1.14963
2.02214,-1.07899
1.91265,-1.05715
1.75563,-0.901816
1.75213,-0.410417
1.8881,2.24094
2.09435,2.72525
1.55319,1.08169
0.793241,-0.128236
0.588596,-0.678962
0.355079,-0.605125
0.348251,-0.609545
0.113412,-0.546108
-0.0511374,-0.478558
-0.127487,-0.443673
-0.298112,-0.422595
-0.160605,-0.464022
-0.343954,-0.402781
-0.446629,-0.369206
-0.483303,-0.353355
-0.515133,-0.348684
-0.318952,-0.411871
