PC1,PC2
-1.62361,0.0157629
-1.54971,-0.00971563
-1.81496,0.0671484
-1.91779,0.0873153
-2.02968,0.110767
-2.20228,0.17107
-2.43948,0.230084
-2.49502,0.225509
-2.5102,0.222455
-2.48596,0.222225
-2.52501,0.276283
-2.59785,0.245676
-2.4982,0.209547
-2.46078,0.22069
-2.41961,0.18961
-2.21277,0.124487
-1.95451,0.0492812
-1.77834,-0.00515874
-1.57149,-0.0702812
-1.29425,-0.160053
-0.965583,-0.259909
-0.566512,-0.353254
-0.0645477,-0.491234
-0.194753,-0.297073
-0.0245854,-0.412633
0.122291,-0.498108
0.444833,-0.604303
1.16941,2.50204
0.821105,0.771656
1.58278,2.66354
1.16957,1.05265
1.3522,2.69518
1.52543,2.34424
1.04788,1.16775
1.31784,2.34467
1.63301,2.50728
1.46313,1.37572
1.57489,1.2719
1.11509,0.185024
1.53661,2.413
0.927173,0.210977
0.759063,0.342822
1.73315,3.00526
0.682663,0.716459
1.33682,2.34801
0.724092,1.80614
0.739454,1.45499
1.02485,3.17464
-0.0565812,-0.359388
0.611148,2.3137
1.02678,3.26362
0.201881,1.19357
0.579291,2.72812
0.403994,2.4996
-0.448967,-0.26882
-0.564665,-0.227748
-0.471773,-0.267793
-0.813865,-0.155827
-0.883396,-0.139174
-1.03239,-0.0945877
-1.05957,-0.0847343
-0.915261,-0.134862
-0.948558,-0.131348
-1.18957,-0.0547138
-1.34206,-0.00929833
-1.27722,-0.0314924
-1.49681,0.085832
-1.57046,0.0878261
-1.42534,0.005097
-1.75837,0.113779
-1.68447,0.0883
-1.91993,0.162479
-1.87169,0.136433
-1.48518,0.0160411
-1.53659,0.0261246
-1.42995,-0.0116629
-1.32888,-0.046995
-1.15739,-0.106977
-1.15739,-0.106977
-1.23829,-0.0798399
-1.13252,-0.10963
-0.847646,-0.203484
-0.149081,-0.427583
0.22893,-0.535896
0.107354,-0.475577
0.0953567,-0.462669
0.47376,-0.598991
0.970093,-0.741207
1.35811,-0.87202
1.6947,-0.907856
1.85302,0.728204
2.07761,1.19862
1.62248,-0.170926
2.00334,2.46452
1.68322,0.490538
1.46837,0.2279
1.72151,0.646745
1.69415,0.857746
1.67934,0.911574
1.82696,0.908706
2.24147,2.16507
1.36941,0.200131
1.34824,0.699125
1.02756,0.288613
0.857449,0.0186689
0.546957,-0.548509
0.749986,-0.62717
0.416953,-0.518488
0.249841,-0.467333
0.119837,-0.437313
-0.112118,-0.363963
-0.112118,-0.363963
-0.112118,-0.363963
-0.204703,-0.322799
-0.0735788,-0.384301
-0.236002,-0.327604
-0.482263,-0.265306
-0.527557,-0.248883
-0.685611,-0.201012
-0.746083,-0.187644
-0.94705,-0.141769
-1.01658,-0.125116
-1.07705,-0.111748
-1.11329,-0.0986104
-1.21993,-0.0608229
-1.2804,-0.0474549
-1.42383,-0.00532391
-1.53659,0.0261246
-1.49949,0.00498953
-1.42702,-0.0212864
-1.27159,-0.0763254
-1.19912,-0.102601
-0.939984,-0.185804
-0.8161,-0.222164
-0.62038,-0.282375
-0.588514,-0.286687
-0.142019,-0.422548
0.447772,-0.613926
0.577776,-0.643947
0.511426,-0.611332
0.657798,-0.663086
1.03469,-0.788988
1.47643,-0.937083
1.67978,-1.00138
1.73644,-0.997124
2.23056,2.29404
1.64298,-0.776992
2.27535,2.18944
2.51568,1.91966
1.92592,0.202335
2.51749,2.11249
1.68046,-0.863144
2.42839,1.16163
2.24891,0.893855
2.51861,1.9591
1.97382,-0.627136
2.39158,0.498821
1.7425,-0.385239
2.5253,2.23129
2.20625,1.75557
1.78005,0.6663
2.42396,2.42991
2.3077,2.05208
1.9458,2.05816
1.51817,0.968087
0.970335,-0.715621
1.01594,-0.730924
0.84939,-0.688885
0.957461,-0.725876
0.475433,-0.572608
0.559267,-0.609368
0.260719,-0.528989
-0.00747103,-0.442502
-0.0626358,-0.390194
-0.223374,-0.374095
-0.283847,-0.360727
-0.338199,-0.34102
-0.450959,-0.309571
-0.529549,-0.289634
-0.709217,-0.234365
-0.840095,-0.196348
-0.900567,-0.18298
-0.76532,-0.229823
-0.630073,-0.276667
-0.979158,-0.163043
-1.01245,-0.159528
-0.994336,-0.166097
-0.97328,-0.18229
-0.918927,-0.201997
-0.79417,-0.246353
-0.851704,-0.242609
-0.64486,-0.307731
-0.450571,-0.36874
-0.153139,-0.466708
0.263173,-0.589785
0.670426,-0.709577
0.716092,-0.669117
0.80655,-0.733259
1.26998,0.433158
1.18663,-0.843197
1.42065,-0.918173
1.15651,-0.82372
1.19275,-0.836858
1.18369,-0.833574
2.2098,-1.17512
2.79759,-1.35818
2.89867,-1.39351
2.8262,-1.36723
2.56402,0.676673
2.44094,0.117263
2.93986,1.89092
2.0871,-0.790446
2.34998,-1.19083
2.36047,-1.19332
2.08322,-1.10355
1.9231,-1.05405
1.47961,-0.921121
1.11122,-0.807298
0.953164,-0.759427
0.805043,-0.722838
0.564902,-0.654201
0.504429,-0.640833
0.294962,-0.582878
0.06388,-0.517526
0.00340732,-0.504158
-0.0661241,-0.487505
-0.251912,-0.438575
-0.349493,-0.404072
-0.376669,-0.394219
-0.464318,-0.370998
-0.61681,-0.325582
-0.677283,-0.312214
-0.756746,-0.28428
-0.826278,-0.267628
-0.913927,-0.244406
-1.04099,-0.224009
-1.19348,-0.178594
-1.11195,-0.208154
-0.932287,-0.263423
-0.747056,-0.321148
-0.549271,-0.382986
-0.377789,-0.442967
-0.48586,-0.405977
-0.276392,-0.463932
-0.0651778,-0.53788
0.0663339,-0.578321
0.805189,-0.807593
1.24923,-0.931729
1.25535,-0.92539
0.944494,-0.815312
1.55748,-1.01782
2.22243,-1.22161
2.39622,-1.25763
2.45956,-1.13426
2.19462,-1.0072
2.56602,0.191263
3.10043,2.3151
2.67023,0.557398
3.47732,2.51323
2.64359,-0.978309
2.91143,0.738795
3.11097,0.967082
3.25648,1.91451
3.12583,0.527749
2.65546,-1.02251
3.44139,1.84242
2.55213,-1.09053
2.62472,-0.761475
2.07585,-0.987802
2.16507,0.165317
2.43026,0.18575
1.66484,-0.978845
1.37678,-0.900954
1.51947,-0.88588
0.984153,-0.786901
0.887445,-0.760395
1.01101,-0.811122
1.01188,-0.819119
0.969528,-0.81232
0.525486,-0.657025
0.449834,-0.646712
0.380303,-0.630059
0.407479,-0.639913
0.328077,-0.587375
0.170835,-0.572105
0.0154049,-0.517066
-0.0722441,-0.493844
-0.137652,-0.462534
-0.260971,-0.435291
-0.279088,-0.428722
-0.113168,-0.486248
-0.357679,-0.408785
-0.479497,-0.374052
-0.335191,-0.42418
-0.53997,-0.360684
-0.476558,-0.383676
-0.135898,-0.496439
0.0174669,-0.549852
-0.300387,-0.438116
-0.431264,-0.400098
-0.209799,-0.47096
0.135231,-0.59255
0.292411,-0.632424
0.222007,-0.607774
0.650316,-0.743759
0.911198,-0.811797
1.0292,-0.82891
1.10086,-0.822585
1.62113,-1.01522
2.44889,0.506498
2.4915,0.201255
2.66505,1.55885
2.82873,1.25817
2.79517,0.311894
2.55815,0.21883
2.33793,-0.517461
3.1767,1.91017
2.8356,1.22522
2.21916,-1.12821
2.17063,-1.15236
2.49317,-1.25855
2.57613,-1.28731
2.2787,-1.18935
1.76274,-1.03014
1.41596,-0.923715
1.32831,-0.900494
1.14864,-0.845225
1.00227,-0.79347
0.890384,-0.770019
0.699034,-0.718633
0.9263,-0.797524
0.611385,-0.695412
0.84771,-0.777587
0.397608,-0.604027
0.353126,-0.620206
0.268416,-0.606608
0.12848,-0.565306
-0.0511878,-0.510037
0.0507632,-0.553366
0.133723,-0.582129
0.100427,-0.578615
-0.196371,-0.483071
-0.241665,-0.466649
-0.36086,-0.424748
-0.47362,-0.393299
-0.518913,-0.376877
-0.570327,-0.366793
-0.621741,-0.35671
-0.549271,-0.382986
-0.540212,-0.38627
-0.395906,-0.436398
-0.597746,-0.382526
-0.333926,-0.460187
-0.000893103,-0.568869
0.0444008,-0.585291
0.228758,-0.635018
0.413114,-0.684746
1.19464,-0.937608
1.21594,-0.928214
1.36406,-0.964804
1.36406,-0.964804
-0.639615,-0.259158
1.16802,-0.887801
1.81367,-1.0914
1.907,-1.01879
2.13033,-1.17834
2.94256,1.58075
2.83378,0.298249
2.92917,0.0631049
2.61593,-0.132429
3.20926,2.47796
2.90602,1.86772
3.06231,1.39458
3.39742,2.27546
2.61519,0.487944
2.33605,-1.04101
2.19705,-1.105
2.91976,2.14494
2.71853,1.24102
2.23022,-1.18889
1.88956,-1.07612
1.72332,-1.03296
1.50043,-0.962899
1.55409,-0.594678
2.00384,0.882294
1.49755,-0.775612
1.2561,-0.762554
1.2644,-0.555573
0.799553,-0.76276
0.848029,-0.76322
0.708092,-0.721918
0.883945,-0.790725
0.535733,-0.685098
0.416538,-0.643197
0.323953,-0.602033
0.170835,-0.572105
0.101304,-0.555452
-0.102602,-0.499953
-0.223547,-0.473218
-0.460749,-0.414204
-0.582567,-0.379471
-0.618802,-0.366333
-0.712571,-0.349451
-0.592503,-0.399349
-0.500484,-0.431396
-0.700574,-0.362359
-0.761047,-0.348991
-0.795967,-0.280274
-0.692392,-0.388805
-0.280168,1.96993
-0.0885787,0.935034
-0.354476,-0.404885
-0.181369,-0.530069
0.0190475,-0.60265
0.339525,-0.707218
0.624394,-0.783161
0.766395,-0.826089
1.06707,-0.88349
0.927323,-0.859117
0.906266,-0.842925
1.07481,-0.893283
1.26123,-0.944637
1.44265,-0.984741
2.26822,0.336337
2.87215,1.7273
2.28453,0.18601
2.83149,1.72466
3.13554,2.57725
2.39348,-0.151848
3.21475,1.58161
3.22793,1.59298
2.61387,-0.864942
2.95916,0.697399
2.90094,0.404004
2.47045,0.902515
2.02344,-0.79304
2.20955,-0.552643
2.22872,-1.04332
3.12147,1.32563
2.1715,-1.16035
2.08385,-1.13713
1.72944,-1.02663
1.40984,-0.930054
1.50273,-0.970099
1.54596,-0.984895
1.56114,-0.98184
1.53396,-0.971987
1.48748,-0.826786
1.49773,-0.958849
1.85402,0.414225
2.07062,1.53016
1.40183,-0.811884
1.41385,0.882623
0.90475,-0.734363
0.946167,-0.788928
0.714212,-0.715579
0.65986,-0.695872
0.540664,-0.653971
0.642615,-0.6973
0.306959,-0.595786
0.409036,-0.558748
0.260853,-0.546763
0.0910563,-0.527379
0.06388,-0.517526
0.217245,-0.570938
-0.0480066,-0.494074
-0.270903,-0.424009
-0.236733,-0.435521
-0.358552,-0.400788
-0.358552,-0.400788
-0.223305,-0.447632
-0.409966,-0.390704
-0.400907,-0.393989
-0.6308,-0.353425
-0.600685,-0.372902
-0.48586,-0.405977
-0.066609,-0.538677
0.0958147,-0.595375
0.227884,-0.627021
0.491704,-0.704683
0.871781,-0.814622
1.10111,-0.895139
1.31877,-0.948381
1.30176,-0.924223
1.07156,-0.835709
1.76313,-1.05815
1.93167,-1.10851
1.85945,-1.05665
1.67891,-0.993379
1.88837,-1.05133
2.17969,-1.15564
2.7786,-1.34361
3.33292,-1.49298
3.12108,-0.101386
3.1858,0.102172
2.86975,-0.61561
2.70083,0.112003
2.40808,-0.775675
2.47148,-0.627696
2.39389,-1.11647
2.21641,-1.11761
2.18635,-0.920466
2.15706,-0.523481
2.91881,2.67241
1.73986,-0.955575
1.38053,-0.845037
1.56544,-0.917129
1.63028,-0.939324
1.57887,-0.92924
1.15382,-0.788511
1.02294,-0.750493
0.800915,-0.688426
0.698087,-0.668259
0.530975,-0.617103
0.346371,-0.543891
0.263658,-0.538613
0.389846,-0.582172
0.157891,-0.508822
0.231793,-0.534301
-0.10124,-0.425619
-0.119358,-0.41905
-0.17983,-0.405682
-0.0445829,-0.452526
-0.25842,-0.385745
-0.472258,-0.318965
-0.275665,-0.387173
-0.550848,-0.299028
-0.611321,-0.28566
-0.380797,-0.359807
-0.353621,-0.36966
-0.0810604,-0.464974
-0.0401365,-0.47257
0.05951,-0.5087
0.230119,-0.560684
0.419719,-0.627235
0.609319,-0.693785
0.697602,-0.719431
1.05638,-0.838763
1.5396,-0.985661
1.80572,-1.07052
1.58726,-0.953519
1.62174,-0.932752
1.59825,-0.971816
1.69639,-0.997525
1.97927,-1.0519
2.28951,-1.17747
2.72894,-1.31836
3.03175,-0.465586
3.23746,-0.206356
2.97925,-1.37269
3.13713,-0.791397
3.18872,-1.00263
3.20397,-1.4209
3.44711,-1.47456
3.57787,-0.705744
3.54551,-0.226444
3.2344,0.335138
3.12969,-0.529284
3.46287,1.25381
3.22533,-0.224745
3.17548,-0.457527
3.28187,-0.453919
3.94329,2.41398
2.91997,-0.447846
3.68084,1.88675
2.68707,-1.26039
2.32829,-1.14106
2.26488,-1.11807
2.18335,-1.08851
1.88186,-0.998504
1.84457,-0.65432
1.66571,-0.631652
2.79486,2.653
2.68603,2.33709
1.30737,-0.754863
1.21723,-0.811502
1.08722,-0.781482
0.658671,-0.671083
0.501491,-0.631209
0.133411,-0.534178
0.0910563,-0.527379
0.277717,-0.584306
0.0971763,-0.52104
-0.0661241,-0.487505
-0.124847,-0.458972
-0.173322,-0.458512
0.105358,-0.547487
-0.158143,-0.455458
-0.0164603,-0.512754
-0.270903,-0.424009
-0.28902,-0.41744
-0.0436366,-0.502901
-0.279962,-0.420725
-0.178011,-0.464054
-0.476558,-0.383676
-0.63517,-0.344599
-0.481805,-0.398012
-0.322005,-0.461877
-0.573509,-0.382756
-0.350612,-0.452821
-0.327806,-0.453848
-0.12565,-0.524512
-0.102844,-0.52554
0.184895,-0.617799
0.175658,-0.584337
0.409299,-0.698285
0.444968,-0.702306
0.519435,-0.736901
0.459153,-0.587403
0.778256,-0.619094
1.05838,-0.572122
1.06169,-0.799823
1.37042,-0.932879
2.03132,-1.14464
2.60282,-1.29927
2.49729,-1.19482
2.68626,-1.27686
2.71962,-1.25577
3.1527,1.25092
3.21754,1.22872
2.66202,-0.903529
2.97226,-0.0379067
3.09902,0.472585
2.77702,-1.13775
3.13245,0.225408
3.05703,-1.036
2.97538,-0.798598
3.63012,1.38701
3.16492,-0.889752
3.33679,-0.482743
3.10057,-1.18949
2.86849,-1.30049
2.97044,-1.34382
2.43943,-1.1073
2.42195,-0.0940603
0.737261,-0.69102
0.682909,-0.671313
0.552031,-0.633296
0.497679,-0.613589
0.345187,-0.568173
0.257538,-0.544952
0.0959876,-0.496252
0.308075,-0.578197
-0.0348898,-0.458234
0.253722,-0.55849
-0.110169,-0.391038
-0.131598,-0.431728
-0.201129,-0.415076
-0.353621,-0.36966
-0.099178,-0.458405
-0.231487,-0.421185
-0.139714,-0.429748
-0.044191,-0.480536
0.366001,-0.609952
0.37506,-0.613236
0.545669,-0.665221
0.803369,-0.749221
1.16358,-0.867756
1.39847,-0.950729
1.39242,-0.901305
1.73038,-1.02793
1.65761,-1.00277
1.72714,-1.01943
1.94185,-1.0942
2.10634,-1.15253
2.55046,-1.28788
3.05037,-1.44214
3.41039,-1.51259
3.40414,-1.55023
3.33286,0.274727
3.79385,1.38589
3.09982,-1.13228
3.03435,-1.27863
3.35559,-0.60228
3.47911,0.0386162
4.21436,2.29326
3.23696,-0.416436
3.87931,1.31508
3.51234,0.0104978
3.52421,-0.186767
3.32629,-0.737305
3.91874,1.72802
3.85163,1.0837
3.90669,2.24833
4.04606,2.21614
2.83119,-0.956311
2.47729,-1.18564
2.24064,-1.11784
2.00956,-1.05248
1.85238,-1.01261
1.72762,-0.968253
1.5249,-0.888473
1.33205,-0.844577
1.22629,-0.814787
1.11059,-0.773715
1.30456,-0.849092
1.30456,-0.849092
0.916925,-0.697219
1.10677,-0.787254
0.749501,-0.678342
0.851452,-0.721671
0.661852,-0.655121
0.540034,-0.620388
0.596444,-0.62381
0.736627,-0.688596
0.342248,-0.55855
0.306013,-0.545412
0.139527,-0.478769
0.0391373,-0.403346
-0.0378286,-0.448611
-0.10736,-0.431958
0.0127085,-0.481856
0.175132,-0.538553
0.166073,-0.535269
0.166073,-0.535269
0.202309,-0.548407
-0.0310777,-0.475855
0.180136,-0.549803
0.301955,-0.584536
0.42115,-0.626437
0.281533,-0.570768
0.497436,-0.639175
0.757441,-0.730375
0.718901,-0.710037
0.989157,-0.798151
1.3856,-0.929824
1.6235,-0.966657
1.70902,-1.01286
1.93192,-1.08292
2.02044,-1.11414
2.16387,-1.15627
2.16387,-1.15627
2.04237,-1.10717
2.48411,-1.25527
2.77948,-1.35161
2.83795,-1.35666
3.02256,-1.42987
3.19173,-1.48265
3.28444,-1.44345
3.51847,-1.51842
3.54932,-1.57719
3.47367,-1.08979
3.59437,-0.971141
3.50365,-1.29362
3.92829,0.191576
3.62292,0.139446
3.05004,-1.35837
3.94267,1.64644
3.9143,1.2219
4.18069,2.08683
3.51353,-0.32041
3.94504,1.64593
3.18885,-0.971332
3.41564,-0.165126
3.37359,-0.279108
3.28487,-0.762969
3.46961,-0.0707454
3.60043,0.704761
3.30606,-0.270775
3.39815,0.284949
3.33967,0.289998
2.78898,-0.233147
3.07067,0.409087
3.38766,1.29654
3.53529,1.85683
3.22441,0.822665
2.3471,-1.00355
2.05604,-1.09369
2.17317,-1.13397
1.75249,-1.00207
1.60056,-0.947856
1.51291,-0.924635
1.66134,-0.960105
1.32418,-0.866081
1.46849,-0.91621
1.50003,-0.934889
1.43956,-0.921521
1.32943,-0.882905
1.30225,-0.873051
0.996393,-0.774223
1.17137,-0.835034
1.11996,-0.82495
1.11502,-0.807007
1.15825,-0.821804
1.14507,-0.833177
1.04549,-0.790355
1.03231,-0.801729
0.989954,-0.79493
0.607257,-0.661
0.751563,-0.711128
0.47638,-0.622982
0.682032,-0.694475
0.630618,-0.684392
0.425839,-0.620896
0.579204,-0.674308
0.22718,-0.551061
0.329131,-0.59439
0.464379,-0.641233
0.124353,-0.530894
0.2596,-0.577737
0.351619,-0.609785
0.34256,-0.6065
0.169647,-0.547316
0.316018,-0.599071
0.487501,-0.659052
0.397547,-0.628631
0.639434,-0.713262
0.782867,-0.755393
0.619012,-0.699494
0.882514,-0.791523
1.04406,-0.840223
1.13259,-0.871441
1.09262,-0.851901
1.51624,-0.993428
1.71577,-1.0401
1.8782,-1.0968
2.02163,-1.13893
2.01176,-1.10304
2.07635,-1.10175
2.09728,-1.14924
2.04062,-1.12234
2.5534,-1.2975
2.94547,-1.42035
3.1009,-1.47539
3.26802,-1.52655
3.34661,-1.54648
3.3799,-1.55
3.42226,-1.5568
3.47661,-1.5765
3.5745,-1.57873
3.83826,-0.396934
3.8554,1.40251
3.92217,1.04128
3.88563,1.32825
3.63412,0.844207
3.72532,0.844761
3.99639,1.30512
4.22842,1.97261
4.11709,1.57683
3.426,-0.95096
3.32323,-1.4382
4.12477,1.34031
4.13383,1.33702
3.76273,0.0177769
3.3867,-1.28353
4.21467,1.69539
4.30901,1.94435
3.98958,1.00165
3.38545,-1.16144
3.86294,0.571521
3.1032,-1.23139
3.55265,1.20449
2.99177,0.274845
2.86806,-0.728072
2.7598,-0.214974
2.81791,0.457233
3.03712,0.711045
2.50617,0.11613
2.05536,-1.0298
1.92898,-1.0733
1.77792,-1.02709
1.82115,-1.04188
1.47643,-0.937083
1.29676,-0.881814
1.53309,-0.96399
1.18194,-0.848739
1.33037,-0.884209
0.968974,-0.789956
1.12584,-0.844197
1.11678,-0.840913
0.81704,-0.735746
0.937109,-0.785644
0.664549,-0.69033
0.867577,-0.768991
0.613135,-0.680247
0.791926,-0.758678
0.486069,-0.65985
0.621317,-0.706693
0.413599,-0.633574
0.282722,-0.595556
0.479315,-0.663765
0.470256,-0.66048
0.195073,-0.572335
0.348438,-0.625747
0.418842,-0.650397
0.556155,-0.698867
0.574273,-0.705436
0.443714,-0.653051
0.525243,-0.682611
0.71397,-0.741165
0.885452,-0.801146
0.995589,-0.839763
1.05606,-0.853131
1.1627,-0.890918
1.2819,-0.932819
1.30001,-0.939388
1.36049,-0.952756
1.36955,-0.956041
1.45107,-0.985601
1.65442,-1.04989
1.83409,-1.10516
1.86045,-1.08242
1.91268,-1.1251
1.86214,-1.09186
1.77012,-1.05981
1.98603,-1.12821
2.26328,-1.21799
2.98759,-1.45274
3.1442,-1.48349
3.21167,-1.49852
3.40302,-1.56782
3.5552,-1.59644
3.59144,-1.60958
3.5164,-1.5168
3.93323,0.173633
3.69676,-1.22585
3.79659,-0.728993
3.78803,-1.64663
3.81758,-1.60792
4.0511,-0.761974
4.56996,1.88301
3.54688,-1.0023
3.73362,-0.471455
3.84826,-0.0284221
3.61242,-0.831343
3.52396,-0.212353
4.32607,2.26883
3.39127,-0.471153
3.91518,1.36696
3.78048,1.11648
3.22171,-1.03842
3.17473,-1.13446
3.19947,-0.893452
3.58544,0.549629
3.30481,0.414478
2.89529,-1.24533
2.6078,-1.17656
2.48141,-1.22006
2.60267,-1.24567
2.13463,-1.11363
2.02393,-1.0659
1.89592,-1.0442
1.99788,-1.08753
1.97976,-1.08096
1.96164,-1.07439
1.54914,-0.937773
1.63298,-0.974533
1.69432,-0.995898
1.65197,-0.989099
1.60667,-0.972677
1.2123,-0.84263
1.34754,-0.889474
1.33848,-0.886189
1.32943,-0.882905
1.37003,-0.904869
1.32686,-0.865469
0.958161,-0.752766
0.832219,-0.732691
1.05949,-0.811582
0.711274,-0.705955
0.754502,-0.720751
0.837462,-0.749514
0.920422,-0.778277
0.522547,-0.647402
0.657794,-0.694245
0.740754,-0.723008
0.68934,-0.712925
0.68934,-0.712925
0.392543,-0.617381
0.545908,-0.670794
0.362497,-0.591211
0.483131,-0.650226
0.654613,-0.710208
0.726518,-0.727367
0.883945,-0.790725
0.92018,-0.803863
0.756325,-0.747964
1.06218,-0.846792
0.968731,-0.815542
1.28365,-0.917654
1.39378,-0.956271
1.40054,-0.952356
1.53054,-0.982376
1.70671,-1.03682
1.89956,-1.08071
2.01026,-1.12844
2.25422,-1.2147
3.02088,-1.45625
3.41208,-1.5711
3.65779,-1.64219
3.46075,-0.304431
3.93198,-0.181372
3.8294,0.702509
3.88912,0.746346
3.9403,1.59787
3.75637,0.309882
3.89987,0.855523
3.87213,0.599533
3.43426,-0.358476
3.6726,0.524306
3.76668,1.07171
3.67122,0.566024
3.1751,-1.40161
3.31918,-0.0269563
3.02992,-1.22158
3.52972,0.697132
3.41845,0.325962
2.80141,-0.335539
3.71597,2.38803
2.77723,-0.720813
2.94135,-0.101881
2.7921,-0.596978
3.40866,1.78775
2.80011,0.293951
2.23859,-1.0792
2.3193,-1.21131
1.91674,-1.08598
2.06104,-1.1361
1.82003,-1.05947
1.93847,-1.04417
1.88213,-1.01614
1.84339,-1.08286
1.79198,-1.07278
1.7648,-1.06293
1.5346,-0.974411
1.6789,-1.02454
1.6789,-1.02454
1.34937,-0.916686
1.48461,-0.96353
1.52784,-0.978326
1.52291,-0.960383
1.22548,-0.880327
0.920499,-0.789496
0.850967,-0.772843
0.739081,-0.749392
0.91406,-0.810202
0.650558,-0.718173
0.55854,-0.686126
0.905001,-0.806918
0.895942,-0.803633
0.571968,-0.698236
0.383242,-0.639683
0.476134,-0.679727
0.234247,-0.595096
0.448957,-0.669874
0.359004,-0.639453
0.548604,-0.706003
0.701096,-0.751419
0.501006,-0.682381
0.70785,-0.747504
0.989469,-0.846102
1.00759,-0.852671
0.929315,-0.818366
1.23517,-0.917194
1.35437,-0.959095
1.49406,-0.994824
1.74826,-1.06008
1.83179,-1.09796
1.97497,-1.11661
2.05262,-1.13524
2.25246,-1.1808
2.48705,-1.26489
2.84289,-1.3746
3.04973,-1.43972
3.12339,-1.44171
3.20691,-1.47959
3.31293,-1.07369
3.53277,-0.651332
4.22361,1.33678
3.95972,0.398648
3.51202,-0.908979
3.9609,0.42293
4.21343,1.37154
4.14938,0.387861
3.81658,-0.946149
3.95002,-0.726642
4.04679,-0.575485
4.75568,1.65641
4.25958,0.251948
3.80908,-0.8617
4.38747,0.884018
4.31412,0.765232
4.34629,0.915099
4.64398,1.93789
4.6308,1.92652
3.60598,-1.24891
3.35215,-1.27983
3.40169,-1.48943
3.30498,-1.46293
3.66677,0.158048
2.92903,-1.18527
2.75048,-1.28338
2.7233,-1.27353
2.69419,-1.07769
2.50497,-1.10732
1.88225,-1.05767
1.73938,-1.00675
1.69408,-0.990325
1.66079,-0.98681
1.84189,-0.784233
2.2949,1.09434
1.31365,0.00484818
1.8576,1.08725
1.13456,1.43905
0.589535,0.246428
0.799329,1.59089
0.884314,3.09025
-0.13002,-0.515686
0.242135,0.594414
0.839768,3.01831
0.0683903,-0.0121169
-0.0644226,0.0588238
-0.199609,0.130271
0.150245,1.20768
-0.251651,-0.028192
-0.480551,-0.447267
-0.465992,-0.202651
-0.460472,1.17159
-0.746112,-0.249622
-0.718379,-0.403741
-0.792281,-0.378262
-0.61174,-0.441528
-0.573818,-0.342205
-0.45455,0.356726
-1.13143,-0.275919
-1.19222,-0.141771
-1.3622,-0.227359
-1.3289,-0.230873
-1.1846,-0.281001
-1.14137,-0.295797
-1.10807,-0.299312
-1.02511,-0.328075
-1.01605,-0.331359
-1.007,-0.334644
-0.997936,-0.337928
-0.997936,-0.337928
-1.38326,-0.211166
-1.47703,-0.194284
-1.35696,-0.244182
-1.76039,-0.110851
-1.56992,-0.185398
-1.45978,-0.224015
-1.45073,-0.227299
-1.27924,-0.287281
-1.42355,-0.237153
-1.34409,-0.265087
-1.43491,-0.226669
-1.20296,-0.300018
-0.998179,-0.363514
-1.06683,-0.3237
-1.0426,-0.32393
-1.13211,-0.058962
-0.602344,1.24581
-1.42561,-0.204367
-1.29036,-0.251211
-1.73322,-0.120704
-1.50945,-0.198766
-1.72329,-0.131986
-1.8784,-0.0937382
-1.73409,-0.143866
-1.73934,-0.158202
-1.73028,-0.161487
-1.99347,-0.0862493
-2.02676,-0.0827348
-2.01477,-0.0956428
-1.58964,-0.24759
-1.31827,-0.318115
-1.27504,-0.332911
-1.11667,-0.397574
-0.750523,-0.430522
-0.542936,-0.534939
-0.387505,-0.589978
-0.123685,-0.667639
-0.140683,-0.612322
-0.281808,-0.546231
0.0310416,-0.646717
-0.42381,-0.503303
-0.200913,-0.573368
-0.219031,-0.566799
-0.0928425,-0.610358
-0.0776637,-0.607303
-0.148068,-0.582654
-0.725054,-0.387715
-0.61898,-0.416386
-0.549202,-0.456522
-0.904722,-0.332446
-0.642033,-0.391874
-0.659338,-0.417906
-0.710752,-0.407822
-0.515395,0.313211
-1.12936,0.407522
-1.59116,-0.139029
-1.65987,-0.154977
-1.60115,-0.18351
-1.45685,-0.233638
-1.82111,-0.123069
-1.6064,-0.197846
-1.34694,0.846406
-1.224,1.08631
-2.0845,0.0360795
-2.11417,-0.0339274
-2.37036,0.0396521
-2.39754,0.0495056
-2.28653,0.00289201
-2.28653,0.00289201
-2.4399,0.0563046
-2.29559,0.0061765
-2.33794,0.0129755
-2.49131,0.0663881
-2.42996,0.045023
-2.347,0.01626
-2.347,0.01626
-2.63474,0.108519
-2.54272,0.0764715
-2.3803,0.0197744
-2.32801,0.0016939
-2.3803,0.0197744
-2.31483,0.0130677
-2.31895,-0.0015906
-2.3803,0.0197744
-2.34319,-0.00136062
-2.35225,0.00192388
-2.34319,-0.00136062
-2.35225,0.00192388
-2.35225,0.00192388
-2.32339,0.104532
-2.26154,0.324406
-2.64992,0.105465
-2.5579,0.073417
-2.40454,0.0200044
-2.5579,0.073417
-2.58214,0.073647
-2.67416,0.105695
-2.51173,0.0489974
-2.65604,0.0991255
-2.57308,0.0703625
-2.65604,0.0991255
-2.55496,0.0637935
-2.4016,0.0103809
-2.73257,0.117436
-2.73257,0.117436
-2.73257,0.117436
-2.73257,0.117436
-2.73257,0.117436
-2.73257,0.117436
-2.73257,0.117436
-2.73257,0.117436
-2.47955,0.027894
-2.40915,0.0032445
-2.41002,0.0112416
-2.18787,0.714609
-2.12897,0.380939
-2.10022,1.01542
-1.37003,3.51376
-1.37528,3.24237
-1.86038,2.21181
