142;126.0;0.0;34.0;0.0;32.7;3621.0;0.0;-58.0;-21.0;-13.0
143;1.0;0.0;37.0;0.0;32.2;3621.0;0.0;-58.0;-20.0;-12.0
144;165.0;0.0;37.0;0.0;31.4;3621.0;0.0;-59.0;-21.0;-12.0
145;30.0;0.0;39.0;0.0;30.2;3616.0;0.0;-59.0;-21.0;-13.0
146;0.0;0.0;42.0;0.0;29.0;3613.0;0.0;-59.0;-21.0;-11.0
147;0.0;0.0;43.0;0.0;28.3;3619.0;0.0;-59.0;-21.0;-12.0
148;0.0;0.0;43.0;0.0;27.8;3621.0;0.0;-58.0;-21.0;-12.0
149;0.0;0.0;45.0;0.0;27.1;3611.0;0.0;-58.0;-21.0;-14.0
150;0.0;0.0;45.0;0.0;26.9;3616.0;0.0;-59.0;-21.0;-11.0
151;0.0;0.0;45.0;0.0;26.7;3616.0;0.0;-58.0;-21.0;-13.0
152;0.0;0.0;46.0;0.0;25.9;3606.0;0.0;-58.0;-21.0;-12.0
153;0.0;0.0;48.0;0.0;24.9;3603.0;0.0;-58.0;-21.0;-12.0
154;0.0;0.0;48.0;0.0;24.8;3611.0;0.0;-58.0;-21.0;-11.0
155;0.0;0.0;49.0;0.0;24.1;3603.0;0.0;-58.0;-22.0;-12.0
156;0.0;0.0;50.0;0.0;23.4;3600.0;0.0;-58.0;-21.0;-12.0
157;0.0;0.0;54.0;0.0;22.8;3598.0;0.0;-58.0;-21.0;-12.0
158;0.0;0.0;55.0;0.0;22.6;3606.0;0.0;-58.0;-22.0;-12.0
159;0.0;0.0;55.0;0.0;22.4;3606.0;0.0;-59.0;-21.0;-12.0
160;1.0;0.0;55.0;0.0;22.1;3600.0;0.0;-58.0;-21.0;-11.0
161;0.0;0.0;55.0;0.0;21.9;3595.0;0.0;-58.0;-21.0;-12.0
162;0.0;0.0;56.0;0.0;21.4;3595.0;0.0;-58.0;-22.0;-12.0
163;0.0;0.0;57.0;0.0;21.1;3595.0;0.0;-57.0;-21.0;-13.0
164;0.0;0.0;57.0;0.0;21.1;3600.0;0.0;-57.0;-21.0;-13.0
165;0.0;0.0;57.0;0.0;20.9;3600.0;0.0;-58.0;-20.0;-13.0
166;0.0;0.0;58.0;0.0;20.6;3595.0;0.0;-57.0;-20.0;-12.0
167;0.0;0.0;58.0;0.0;20.2;3593.0;0.0;-57.0;-21.0;-12.0
168;0.0;0.0;59.0;0.0;20.1;3598.0;0.0;-57.0;-21.0;-14.0
169;0.0;0.0;60.0;0.0;20.0;3593.0;0.0;-58.0;-20.0;-12.0
170;0.0;0.0;60.0;0.0;19.9;3595.0;0.0;-57.0;-21.0;-13.0
171;0.0;0.0;60.0;0.0;19.9;3598.0;0.0;-59.0;-21.0;-12.0
172;0.0;0.0;61.0;0.0;19.9;3598.0;0.0;-57.0;-20.0;-12.0
173;0.0;0.0;61.0;0.0;20.6;3590.0;0.0;-57.0;-21.0;-13.0
174;0.0;0.0;61.0;0.0;20.9;3593.0;0.0;-57.0;-20.0;-12.0
175;0.0;0.0;61.0;0.0;21.6;3595.0;0.0;-57.0;-20.0;-12.0
176;0.0;0.0;61.0;0.0;22.1;3595.0;0.0;-58.0;-21.0;-13.0
177;0.0;0.0;61.0;0.0;22.4;3600.0;0.0;-57.0;-21.0;-12.0
178;0.0;0.0;60.0;0.0;23.3;3598.0;0.0;-58.0;-21.0;-13.0
179;0.0;0.0;59.0;0.0;23.8;3600.0;0.0;-58.0;-21.0;-12.0
180;0.0;0.0;58.0;0.0;24.6;3600.0;0.0;-57.0;-21.0;-13.0
181;0.0;0.0;57.0;0.0;25.5;3603.0;0.0;-58.0;-21.0;-13.0
182;0.0;0.0;57.0;0.0;25.8;3608.0;0.0;-58.0;-21.0;-13.0
183;0.0;0.0;56.0;0.0;26.0;3611.0;0.0;-58.0;-20.0;-12.0
184;0.0;0.0;56.0;0.0;26.5;3613.0;0.0;-58.0;-22.0;-12.0
185;0.0;0.0;56.0;0.0;26.9;3616.0;0.0;-58.0;-20.0;-13.0
186;0.0;0.0;55.0;0.0;27.1;3608.0;0.0;-58.0;-22.0;-13.0
187;0.0;0.0;55.0;0.0;27.4;3613.0;0.0;-58.0;-22.0;-12.0
188;0.0;0.0;53.0;0.0;28.1;3611.0;0.0;-58.0;-20.0;-13.0
189;4.0;0.0;53.0;0.0;29.7;3611.0;0.0;-58.0;-20.0;-12.0
190;154.0;0.0;52.0;0.0;29.4;3611.0;0.0;-56.0;-20.0;-10.0
191;52.0;0.0;52.0;0.0;29.3;3611.0;0.0;-62.0;-20.0;-7.0
192;32.0;0.0;51.0;0.0;29.4;3613.0;0.0;-61.0;-18.0;-10.0
193;135.0;0.0;50.0;0.0;29.6;3613.0;0.0;-59.0;-20.0;-15.0
194;133.0;0.0;50.0;0.0;29.7;3619.0;0.0;-57.0;-19.0;-11.0
195;113.0;0.0;50.0;0.0;29.8;3616.0;0.0;-56.0;-21.0;-14.0
196;127.0;0.0;50.0;0.0;29.8;3619.0;0.0;-55.0;-27.0;-6.0
197;75.0;0.0;49.0;0.0;29.8;3613.0;0.0;-58.0;-21.0;-14.0
198;81.0;0.0;48.0;0.0;30.1;3616.0;0.0;-61.0;-19.0;-15.0
199;90.0;0.0;47.0;0.0;30.1;3616.0;0.0;-60.0;-25.0;-19.0
200;36.0;0.0;46.0;0.0;30.2;3616.0;0.0;-59.0;-21.0;-10.0
201;128.0;0.0;47.0;0.0;29.9;3616.0;0.0;-72.0;15.0;-30.0
202;130.0;0.0;47.0;0.0;29.8;3621.0;0.0;-54.0;-21.0;-5.0
203;109.0;0.0;47.0;0.0;29.6;3613.0;0.0;-61.0;-26.0;-12.0
204;109.0;0.0;47.0;0.0;29.6;3613.0;0.0;-61.0;-26.0;-12.0
205;66.0;0.0;47.0;0.0;29.2;3613.0;0.0;-57.0;-23.0;-11.0
206;128.0;0.0;48.0;0.0;28.6;3611.0;0.0;-57.0;-21.0;-10.0
207;30.0;0.0;48.0;0.0;28.5;3616.0;0.0;-57.0;-20.0;-12.0
208;156.0;0.0;49.0;0.0;27.8;3611.0;0.0;-59.0;-23.0;-12.0
209;154.0;0.0;49.0;0.0;27.3;3608.0;0.0;-57.0;-21.0;-14.0
210;56.0;0.0;49.0;0.0;26.7;3608.0;0.0;-59.0;-20.0;-13.0
211;237.0;0.0;49.0;0.0;26.6;3613.0;0.0;-57.0;-23.0;-9.0
212;43.0;0.0;51.0;0.0;26.1;3606.0;0.0;-58.0;-21.0;-13.0
213;48.0;0.0;52.0;0.0;25.7;3606.0;0.0;-60.0;-20.0;-8.0
214;106.0;0.0;53.0;0.0;25.3;3603.0;0.0;-58.0;-20.0;-16.0
215;102.0;0.0;54.0;0.0;24.7;3600.0;0.0;-57.0;-16.0;-25.0
216;103.0;0.0;55.0;0.0;24.2;3600.0;0.0;-57.0;-20.0;-13.0
217;32.0;0.0;55.0;0.0;24.1;3606.0;0.0;-59.0;-20.0;-14.0
218;204.0;0.0;55.0;0.0;24.0;3608.0;0.0;-58.0;-20.0;-8.0
219;9.0;0.0;56.0;0.0;23.9;3608.0;0.0;-58.0;-21.0;-13.0
220;167.0;0.0;56.0;0.0;23.5;3600.0;0.0;-59.0;-18.0;-7.0
221;111.0;0.0;57.0;0.0;23.4;3606.0;0.0;-57.0;-20.0;-17.0
222;20.0;0.0;57.0;0.0;23.1;3598.0;0.0;-57.0;-22.0;-5.0
223;135.0;0.0;58.0;0.0;22.8;3598.0;0.0;-57.0;-23.0;-12.0
224;238.0;0.0;59.0;0.0;22.6;3598.0;0.0;-57.0;-20.0;-11.0
225;208.0;0.0;60.0;0.0;22.1;3595.0;0.0;-58.0;-22.0;-11.0
226;30.0;0.0;60.0;0.0;21.9;3595.0;0.0;-58.0;-20.0;-13.0
227;0.0;0.0;61.0;0.0;21.4;3595.0;0.0;-58.0;-21.0;-12.0
228;0.0;0.0;62.0;0.0;21.3;3600.0;0.0;-58.0;-21.0;-13.0
229;1.0;0.0;60.0;0.0;23.8;3634.0;0.0;-57.0;-22.0;-8.0
230;140.0;0.0;60.0;0.0;22.1;3598.0;0.0;-59.0;-19.0;-11.0
231;125.0;0.0;60.0;0.0;21.7;3595.0;0.0;-57.0;-21.0;-13.0
232;138.0;0.0;60.0;0.0;22.2;3595.0;0.0;-58.0;-21.0;-12.0
233;146.0;0.0;58.0;0.0;22.6;3595.0;0.0;-58.0;-20.0;-13.0
234;78.0;0.0;58.0;0.0;22.9;3598.0;0.0;-58.0;-21.0;-13.0
235;49.0;0.0;58.0;0.0;23.2;3603.0;0.0;-58.0;-20.0;-12.0
236;56.0;0.0;58.0;0.0;23.5;3606.0;0.0;-59.0;-24.0;-14.0
237;88.0;0.0;58.0;0.0;23.7;3606.0;0.0;-58.0;-20.0;-13.0
238;103.0;0.0;57.0;0.0;24.1;3600.0;0.0;-57.0;-22.0;-11.0
239;112.0;0.0;57.0;0.0;24.2;3608.0;0.0;-58.0;-20.0;-15.0
240;38.0;0.0;55.0;0.0;24.9;3600.0;0.0;-60.0;-20.0;-12.0
241;14.0;0.0;54.0;0.0;25.4;3603.0;0.0;-57.0;-23.0;-8.0
242;62.0;0.0;52.0;0.0;25.7;3606.0;0.0;-59.0;-21.0;-11.0
243;148.0;0.0;51.0;0.0;25.7;3606.0;0.0;-58.0;-22.0;-13.0
244;126.0;0.0;51.0;0.0;25.8;3606.0;0.0;-58.0;-22.0;-16.0
245;83.0;0.0;50.0;0.0;25.8;3603.0;0.0;-56.0;-22.0;-22.0
246;149.0;0.0;49.0;0.0;25.8;3606.0;0.0;-54.0;-21.0;-11.0
247;57.0;0.0;48.0;0.0;26.1;3606.0;0.0;-59.0;-17.0;-9.0
248;91.0;0.0;48.0;0.0;26.2;3611.0;0.0;-58.0;-21.0;-15.0
249;95.0;0.0;48.0;0.0;26.1;3613.0;0.0;-61.0;-14.0;-12.0
250;130.0;0.0;47.0;0.0;25.9;3606.0;0.0;-55.0;-29.0;-24.0
251;145.0;0.0;45.0;0.0;25.8;3606.0;0.0;-57.0;-23.0;-17.0
252;109.0;0.0;44.0;0.0;25.5;3606.0;0.0;-58.0;-19.0;-7.0
253;128.0;0.0;44.0;0.0;25.3;3608.0;0.0;-58.0;-20.0;-11.0
254;111.0;0.0;44.0;0.0;25.2;3611.0;0.0;-59.0;-21.0;-7.0
255;140.0;0.0;44.0;0.0;25.0;3611.0;0.0;-61.0;-19.0;-11.0
256;152.0;0.0;44.0;0.0;24.5;3600.0;0.0;-57.0;-20.0;-12.0
257;105.0;0.0;44.0;0.0;24.3;3608.0;0.0;-59.0;-16.0;-18.0
258;134.0;0.0;45.0;0.0;23.6;3598.0;0.0;-59.0;-17.0;-19.0
259;148.0;0.0;45.0;0.0;23.1;3600.0;0.0;-56.0;-27.0;-12.0
260;156.0;0.0;45.0;0.0;22.7;3595.0;0.0;-56.0;-18.0;-13.0
261;77.0;0.0;46.0;0.0;22.6;3603.0;0.0;-57.0;-23.0;-7.0
262;104.0;0.0;45.0;0.0;22.5;3595.0;0.0;-58.0;-21.0;-11.0
263;198.0;0.0;46.0;0.0;22.2;3595.0;0.0;-59.0;-20.0;-8.0
264;197.0;0.0;45.0;0.0;22.1;3595.0;0.0;-58.0;-20.0;-10.0
265;121.0;0.0;45.0;0.0;22.0;3595.0;0.0;-59.0;-20.0;-14.0
266;191.0;0.0;45.0;0.0;21.9;3595.0;0.0;-57.0;-19.0;-10.0
267;227.0;0.0;45.0;0.0;21.6;3593.0;0.0;-58.0;-20.0;-13.0
268;229.0;0.0;46.0;0.0;21.5;3600.0;0.0;-58.0;-21.0;-13.0
269;0.0;0.0;50.0;0.0;20.6;3593.0;0.0;-58.0;-21.0;-13.0
270;0.0;0.0;51.0;0.0;19.7;3590.0;0.0;-58.0;-20.0;-12.0
271;0.0;0.0;52.0;0.0;19.2;3590.0;0.0;-57.0;-20.0;-13.0
272;0.0;0.0;53.0;0.0;19.0;3593.0;0.0;-57.0;-21.0;-12.0
273;0.0;0.0;54.0;0.0;18.7;3590.0;0.0;-57.0;-21.0;-13.0
274;0.0;0.0;54.0;0.0;18.6;3593.0;0.0;-57.0;-20.0;-13.0
275;0.0;0.0;56.0;0.0;18.2;3585.0;0.0;-58.0;-21.0;-13.0
276;0.0;0.0;57.0;0.0;18.1;3585.0;0.0;-57.0;-21.0;-12.0
277;0.0;0.0;57.0;0.0;17.9;3585.0;0.0;-57.0;-21.0;-13.0
278;0.0;0.0;57.0;0.0;17.9;3585.0;0.0;-57.0;-20.0;-13.0
279;0.0;0.0;57.0;0.0;17.7;3585.0;0.0;-57.0;-20.0;-12.0
280;0.0;0.0;57.0;0.0;17.5;3587.0;0.0;-57.0;-20.0;-12.0
281;0.0;0.0;57.0;0.0;17.6;3593.0;0.0;-57.0;-20.0;-13.0
282;0.0;0.0;58.0;0.0;17.4;3585.0;0.0;-57.0;-20.0;-14.0
283;0.0;0.0;59.0;0.0;17.4;3585.0;0.0;-57.0;-20.0;-14.0
284;0.0;0.0;59.0;0.0;17.5;3590.0;0.0;-57.0;-20.0;-12.0
285;0.0;0.0;59.0;0.0;18.0;3585.0;0.0;-58.0;-21.0;-12.0
286;0.0;0.0;58.0;0.0;18.3;3590.0;0.0;-58.0;-20.0;-13.0
287;0.0;0.0;57.0;0.0;19.2;3585.0;0.0;-57.0;-20.0;-13.0
288;0.0;0.0;56.0;0.0;20.7;3590.0;0.0;-57.0;-21.0;-13.0
289;0.0;0.0;54.0;0.0;22.0;3595.0;0.0;-57.0;-20.0;-14.0
290;0.0;0.0;53.0;0.0;21.7;3593.0;0.0;-58.0;-20.0;-12.0
291;1.0;0.0;52.0;0.0;21.9;3593.0;0.0;-58.0;-21.0;-13.0
292;0.0;0.0;50.0;0.0;22.8;3595.0;0.0;-58.0;-20.0;-12.0
293;2.0;0.0;49.0;0.0;24.1;3598.0;0.0;-57.0;-22.0;-12.0
294;0.0;0.0;48.0;0.0;24.2;3600.0;0.0;-58.0;-21.0;-13.0
295;114.0;0.0;46.0;0.0;25.7;3600.0;0.0;-57.0;-20.0;-11.0
296;67.0;0.0;45.0;0.0;26.0;3606.0;0.0;-58.0;-20.0;-15.0
297;161.0;0.0;44.0;0.0;26.7;3606.0;0.0;-58.0;-21.0;-11.0
298;174.0;0.0;43.0;0.0;27.2;3606.0;0.0;-58.0;-19.0;-12.0
299;48.0;0.0;43.0;0.0;27.1;3613.0;0.0;-57.0;-21.0;-14.0
300;87.0;0.0;42.0;0.0;27.6;3608.0;0.0;-57.0;-23.0;-17.0
301;243.0;0.0;42.0;0.0;28.0;3608.0;0.0;-59.0;-18.0;-13.0
302;172.0;0.0;41.0;0.0;28.0;3611.0;0.0;-58.0;-20.0;-14.0
303;254.0;0.0;41.0;0.0;28.4;3613.0;0.0;-59.0;-22.0;-13.0
