accMotion,digital,humidity,pulseAbs,temperature,vdd,waterleak,x,y,z
0.0,0.0,97.0,0.0,17.7,3572.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,97.0,0.0,17.7,3575.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,97.0,0.0,17.6,3575.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,97.0,0.0,17.6,3565.0,0.0,-56.0,-24.0,-14.0
1.0,0.0,97.0,0.0,17.5,3570.0,0.0,-55.0,-23.0,-15.0
0.0,0.0,97.0,0.0,17.4,3570.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,97.0,0.0,17.4,3572.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,97.0,0.0,17.4,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,97.0,0.0,17.4,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,97.0,0.0,17.5,3570.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,97.0,0.0,17.5,3572.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,98.0,0.0,17.6,3572.0,0.0,-55.0,-24.0,-15.0
0.0,0.0,98.0,0.0,17.6,3575.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,98.0,0.0,17.9,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,98.0,0.0,18.1,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,98.0,0.0,18.4,3572.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,98.0,0.0,18.6,3575.0,0.0,-56.0,-23.0,-16.0
0.0,0.0,98.0,0.0,18.6,3567.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,98.0,0.0,18.6,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,98.0,0.0,18.6,3575.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,98.0,0.0,19.0,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,98.0,0.0,19.3,3572.0,0.0,-56.0,-23.0,-15.0
1.0,0.0,99.0,0.0,21.3,3570.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,99.0,0.0,21.7,3575.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,98.0,0.0,23.1,3575.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,97.0,0.0,23.4,3577.0,0.0,-57.0,-24.0,-16.0
0.0,0.0,97.0,0.0,24.1,3585.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,96.0,0.0,23.7,3585.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,96.0,0.0,23.7,3587.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,96.0,0.0,23.7,3587.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,97.0,0.0,24.2,3590.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,97.0,0.0,25.6,3590.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,96.0,0.0,25.4,3593.0,0.0,-56.0,-24.0,-14.0
2.0,0.0,95.0,0.0,25.1,3593.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,96.0,0.0,25.8,3593.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,96.0,0.0,27.9,3595.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,94.0,0.0,28.7,3598.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,88.0,0.0,30.2,3595.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,89.0,0.0,29.8,3600.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,88.0,0.0,30.4,3603.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,83.0,0.0,28.8,3595.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,89.0,0.0,26.2,3587.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,93.0,0.0,28.8,3593.0,0.0,-58.0,-24.0,-14.0
0.0,0.0,88.0,0.0,30.5,3595.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,88.0,0.0,26.8,3590.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,25.6,3595.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,90.0,0.0,25.2,3595.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,92.0,0.0,24.6,3585.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,92.0,0.0,24.5,3587.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,92.0,0.0,23.9,3582.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,93.0,0.0,23.3,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,93.0,0.0,23.0,3577.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,93.0,0.0,22.8,3585.0,0.0,-57.0,-24.0,-15.0
1.0,0.0,93.0,0.0,22.4,3577.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,92.0,0.0,22.0,3577.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,92.0,0.0,21.9,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,92.0,0.0,21.8,3585.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,92.0,0.0,21.4,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,91.0,0.0,21.1,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,91.0,0.0,21.1,3585.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,91.0,0.0,21.0,3585.0,0.0,-57.0,-25.0,-15.0
0.0,0.0,91.0,0.0,20.9,3585.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,90.0,0.0,20.8,3585.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,90.0,0.0,20.7,3585.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,90.0,0.0,20.4,3572.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,90.0,0.0,20.4,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,20.2,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,89.0,0.0,19.8,3572.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,19.8,3575.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,89.0,0.0,19.7,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,89.0,0.0,19.4,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,19.3,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,19.1,3570.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,89.0,0.0,19.0,3575.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,88.0,0.0,18.7,3567.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,89.0,0.0,18.4,3565.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,89.0,0.0,18.1,3567.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,89.0,0.0,18.1,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,89.0,0.0,18.1,3567.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,89.0,0.0,17.9,3572.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,89.0,0.0,17.8,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,89.0,0.0,17.4,3567.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,17.3,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,17.2,3572.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,17.1,3572.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,89.0,0.0,16.9,3562.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,89.0,0.0,16.8,3570.0,0.0,-55.0,-24.0,-14.0
0.0,0.0,89.0,0.0,16.7,3572.0,0.0,-58.0,-25.0,-15.0
0.0,0.0,89.0,0.0,16.7,3572.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,89.0,0.0,16.5,3565.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,89.0,0.0,16.4,3567.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,90.0,0.0,16.2,3565.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,90.0,0.0,16.2,3567.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,90.0,0.0,16.4,3562.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,91.0,0.0,16.5,3565.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,91.0,0.0,16.8,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,91.0,0.0,17.8,3565.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,90.0,0.0,19.2,3567.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,89.0,0.0,20.0,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,88.0,0.0,20.3,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,88.0,0.0,20.5,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,88.0,0.0,20.8,3580.0,0.0,-56.0,-23.0,-15.0
5.0,0.0,86.0,0.0,21.6,3572.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,85.0,0.0,22.9,3575.0,0.0,-57.0,-25.0,-15.0
2.0,0.0,83.0,0.0,23.7,3575.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,83.0,0.0,24.1,3582.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,80.0,0.0,24.7,3580.0,0.0,-57.0,-23.0,-16.0
0.0,0.0,79.0,0.0,27.1,3582.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,78.0,0.0,29.3,3590.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,67.0,0.0,29.2,3590.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,63.0,0.0,29.7,3598.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,61.0,0.0,29.9,3600.0,0.0,-57.0,-25.0,-14.0
6.0,0.0,55.0,0.0,31.2,3595.0,0.0,-57.0,-24.0,-15.0
6.0,0.0,52.0,0.0,31.2,3595.0,0.0,-57.0,-24.0,-15.0
9.0,0.0,51.0,0.0,30.7,3603.0,0.0,-57.0,-24.0,-15.0
5.0,0.0,50.0,0.0,31.0,3606.0,0.0,-57.0,-24.0,-14.0
3.0,0.0,49.0,0.0,31.1,3606.0,0.0,-58.0,-24.0,-15.0
65.0,0.0,48.0,0.0,30.9,3606.0,0.0,-57.0,-23.0,-16.0
60.0,0.0,48.0,0.0,30.3,3595.0,0.0,-57.0,-24.0,-14.0
4.0,0.0,48.0,0.0,30.0,3595.0,0.0,-58.0,-24.0,-15.0
192.0,0.0,48.0,0.0,29.6,3600.0,0.0,-59.0,-24.0,-15.0
91.0,0.0,48.0,0.0,29.4,3600.0,0.0,-57.0,-23.0,-14.0
181.0,0.0,49.0,0.0,29.3,3600.0,0.0,-57.0,-24.0,-14.0
123.0,0.0,51.0,0.0,28.3,3593.0,0.0,-57.0,-23.0,-15.0
91.0,0.0,53.0,0.0,28.0,3598.0,0.0,-57.0,-24.0,-16.0
217.0,0.0,53.0,0.0,27.7,3600.0,0.0,-55.0,-25.0,-16.0
24.0,0.0,55.0,0.0,26.9,3587.0,0.0,-58.0,-24.0,-15.0
66.0,0.0,55.0,0.0,26.7,3595.0,0.0,-56.0,-26.0,-12.0
222.0,0.0,56.0,0.0,26.7,3598.0,0.0,-57.0,-23.0,-14.0
92.0,0.0,56.0,0.0,25.9,3585.0,0.0,-58.0,-23.0,-14.0
23.0,0.0,57.0,0.0,25.7,3590.0,0.0,-57.0,-23.0,-15.0
1.0,0.0,58.0,0.0,25.4,3595.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,59.0,0.0,24.7,3585.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,60.0,0.0,24.3,3582.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,60.0,0.0,24.0,3587.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,61.0,0.0,23.8,3590.0,0.0,-57.0,-24.0,-16.0
0.0,0.0,62.0,0.0,23.2,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,62.0,0.0,23.1,3585.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,63.0,0.0,22.8,3577.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,63.0,0.0,22.6,3582.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,63.0,0.0,22.6,3585.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,64.0,0.0,22.4,3587.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,64.0,0.0,22.1,3577.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,65.0,0.0,21.7,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,67.0,0.0,21.5,3575.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,69.0,0.0,21.1,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,69.0,0.0,21.0,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,70.0,0.0,20.9,3580.0,0.0,-58.0,-24.0,-14.0
0.0,0.0,71.0,0.0,20.8,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,71.0,0.0,20.8,3577.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,71.0,0.0,20.7,3580.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,72.0,0.0,20.3,3572.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,72.0,0.0,20.2,3572.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,72.0,0.0,20.2,3572.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,72.0,0.0,20.1,3572.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,72.0,0.0,20.1,3575.0,0.0,-57.0,-24.0,-17.0
0.0,0.0,72.0,0.0,20.0,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,72.0,0.0,20.0,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,73.0,0.0,19.6,3572.0,0.0,-57.0,-24.0,-16.0
0.0,0.0,74.0,0.0,19.3,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,75.0,0.0,19.2,3570.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,76.0,0.0,19.1,3570.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,76.0,0.0,19.1,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,76.0,0.0,19.2,3575.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,76.0,0.0,18.9,3570.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,76.0,0.0,18.8,3567.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,76.0,0.0,18.9,3575.0,0.0,-57.0,-24.0,-16.0
0.0,0.0,76.0,0.0,19.1,3570.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,76.0,0.0,19.2,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,76.0,0.0,19.6,3570.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,76.0,0.0,19.4,3575.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,76.0,0.0,19.0,3575.0,0.0,-57.0,-24.0,-15.0
1.0,0.0,77.0,0.0,18.7,3575.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,78.0,0.0,18.5,3577.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,78.0,0.0,18.3,3577.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,81.0,0.0,18.8,3570.0,0.0,-57.0,-23.0,-14.0
3.0,0.0,81.0,0.0,19.1,3572.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,82.0,0.0,19.3,3577.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,82.0,0.0,19.7,3577.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,82.0,0.0,20.6,3570.0,0.0,-57.0,-24.0,-14.0
3.0,0.0,80.0,0.0,21.2,3572.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,79.0,0.0,21.2,3577.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,78.0,0.0,21.3,3580.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,78.0,0.0,21.1,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,76.0,0.0,22.1,3575.0,0.0,-56.0,-24.0,-16.0
0.0,0.0,69.0,0.0,25.0,3577.0,0.0,-57.0,-24.0,-15.0
78.0,0.0,54.0,0.0,28.4,3590.0,0.0,-57.0,-24.0,-14.0
13.0,0.0,52.0,0.0,27.5,3595.0,0.0,-57.0,-24.0,-15.0
106.0,0.0,52.0,0.0,26.7,3595.0,0.0,-57.0,-23.0,-16.0
38.0,0.0,52.0,0.0,26.4,3595.0,0.0,-56.0,-25.0,-14.0
107.0,0.0,52.0,0.0,26.1,3593.0,0.0,-57.0,-22.0,-17.0
210.0,0.0,52.0,0.0,25.8,3595.0,0.0,-57.0,-24.0,-15.0
82.0,0.0,52.0,0.0,25.9,3593.0,0.0,-57.0,-24.0,-15.0
64.0,0.0,51.0,0.0,25.9,3593.0,0.0,-57.0,-23.0,-14.0
45.0,0.0,51.0,0.0,26.1,3585.0,0.0,-57.0,-24.0,-14.0
246.0,0.0,50.0,0.0,25.9,3585.0,0.0,-57.0,-22.0,-17.0
98.0,0.0,50.0,0.0,25.8,3590.0,0.0,-57.0,-23.0,-15.0
43.0,0.0,50.0,0.0,25.8,3590.0,0.0,-56.0,-24.0,-13.0
119.0,0.0,50.0,0.0,25.6,3593.0,0.0,-57.0,-24.0,-15.0
2.0,0.0,52.0,0.0,24.9,3585.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,53.0,0.0,24.8,3587.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,53.0,0.0,24.6,3590.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,54.0,0.0,24.5,3590.0,0.0,-58.0,-24.0,-14.0
0.0,0.0,54.0,0.0,24.5,3590.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,54.0,0.0,24.6,3590.0,0.0,-56.0,-23.0,-15.0
0.0,0.0,55.0,0.0,24.7,3582.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,55.0,0.0,24.7,3585.0,0.0,-57.0,-23.0,-14.0
10.0,0.0,55.0,0.0,24.5,3590.0,0.0,-57.0,-23.0,-14.0
12.0,0.0,56.0,0.0,24.4,3590.0,0.0,-56.0,-24.0,-15.0
3.0,0.0,56.0,0.0,24.0,3580.0,0.0,-57.0,-24.0,-15.0
5.0,0.0,57.0,0.0,24.0,3585.0,0.0,-57.0,-24.0,-14.0
27.0,0.0,57.0,0.0,23.9,3590.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,57.0,0.0,23.2,3577.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,58.0,0.0,23.1,3585.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,58.0,0.0,23.0,3585.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,58.0,0.0,22.9,3585.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,58.0,0.0,22.9,3585.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,60.0,0.0,22.5,3577.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,61.0,0.0,21.9,3572.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,61.0,0.0,21.8,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,63.0,0.0,21.1,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,63.0,0.0,21.0,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,64.0,0.0,21.0,3572.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,64.0,0.0,20.8,3577.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,64.0,0.0,20.4,3580.0,0.0,-56.0,-24.0,-13.0
0.0,0.0,65.0,0.0,20.5,3580.0,0.0,-57.0,-24.0,-15.0
120.0,0.0,66.0,0.0,20.2,3572.0,0.0,-57.0,-23.0,-14.0
55.0,0.0,68.0,0.0,19.8,3570.0,0.0,-56.0,-24.0,-14.0
48.0,0.0,68.0,0.0,19.7,3575.0,0.0,-56.0,-24.0,-14.0
40.0,0.0,68.0,0.0,19.6,3577.0,0.0,-57.0,-24.0,-14.0
31.0,0.0,69.0,0.0,19.7,3570.0,0.0,-56.0,-24.0,-14.0
7.0,0.0,69.0,0.0,19.9,3575.0,0.0,-57.0,-24.0,-15.0
9.0,0.0,69.0,0.0,19.7,3570.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,69.0,0.0,19.4,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,70.0,0.0,18.8,3570.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,70.0,0.0,18.7,3572.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,70.0,0.0,18.5,3575.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,71.0,0.0,18.5,3575.0,0.0,-57.0,-24.0,-14.0
8.0,0.0,71.0,0.0,18.6,3577.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,72.0,0.0,18.3,3567.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,72.0,0.0,17.9,3565.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,73.0,0.0,17.7,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,73.0,0.0,17.6,3565.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,73.0,0.0,17.4,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,74.0,0.0,17.5,3565.0,0.0,-56.0,-23.0,-14.0
0.0,0.0,74.0,0.0,17.2,3565.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,74.0,0.0,17.1,3559.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,75.0,0.0,17.2,3567.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,75.0,0.0,17.2,3565.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,76.0,0.0,17.2,3559.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,76.0,0.0,17.3,3567.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,76.0,0.0,17.5,3570.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,76.0,0.0,17.6,3572.0,0.0,-57.0,-23.0,-15.0
0.0,0.0,75.0,0.0,19.0,3565.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,74.0,0.0,19.1,3572.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,74.0,0.0,19.3,3567.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,73.0,0.0,19.6,3572.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,73.0,0.0,20.0,3575.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,72.0,0.0,20.2,3577.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,71.0,0.0,21.1,3570.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,70.0,0.0,21.2,3575.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,69.0,0.0,22.6,3575.0,0.0,-57.0,-25.0,-15.0
0.0,0.0,68.0,0.0,23.1,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,67.0,0.0,23.3,3580.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,65.0,0.0,24.7,3580.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,62.0,0.0,25.8,3580.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,61.0,0.0,26.0,3587.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,59.0,0.0,30.3,3590.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,57.0,0.0,31.3,3598.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,56.0,0.0,31.5,3600.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,52.0,0.0,33.8,3598.0,0.0,-57.0,-23.0,-16.0
0.0,0.0,50.0,0.0,34.0,3603.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,45.0,0.0,36.9,3606.0,0.0,-57.0,-22.0,-15.0
0.0,0.0,38.0,0.0,36.7,3608.0,0.0,-57.0,-23.0,-14.0
2.0,0.0,37.0,0.0,36.7,3611.0,0.0,-57.0,-23.0,-15.0
9.0,0.0,36.0,0.0,36.1,3613.0,0.0,-57.0,-23.0,-13.0
72.0,0.0,33.0,0.0,35.5,3613.0,0.0,-57.0,-23.0,-14.0
75.0,0.0,33.0,0.0,34.1,3613.0,0.0,-57.0,-23.0,-15.0
10.0,0.0,34.0,0.0,33.2,3611.0,0.0,-57.0,-23.0,-14.0
0.0,0.0,34.0,0.0,32.9,3611.0,0.0,-57.0,-24.0,-14.0
225.0,0.0,35.0,0.0,32.7,3608.0,0.0,-58.0,-23.0,-14.0
52.0,0.0,35.0,0.0,32.5,3608.0,0.0,-57.0,-24.0,-13.0
201.0,0.0,35.0,0.0,32.8,3600.0,0.0,-57.0,-24.0,-15.0
93.0,0.0,36.0,0.0,32.7,3600.0,0.0,-56.0,-24.0,-14.0
51.0,0.0,36.0,0.0,32.5,3606.0,0.0,-57.0,-23.0,-13.0
11.0,0.0,37.0,0.0,31.9,3598.0,0.0,-57.0,-24.0,-15.0
58.0,0.0,38.0,0.0,31.2,3598.0,0.0,-57.0,-24.0,-15.0
94.0,0.0,39.0,0.0,30.9,3595.0,0.0,-57.0,-23.0,-15.0
190.0,0.0,39.0,0.0,30.6,3603.0,0.0,-56.0,-24.0,-14.0
184.0,0.0,39.0,0.0,30.3,3595.0,0.0,-57.0,-24.0,-15.0
177.0,0.0,39.0,0.0,30.2,3600.0,0.0,-57.0,-23.0,-14.0
165.0,0.0,39.0,0.0,30.0,3595.0,0.0,-57.0,-24.0,-14.0
36.0,0.0,39.0,0.0,29.9,3600.0,0.0,-57.0,-23.0,-15.0
20.0,0.0,41.0,0.0,28.9,3593.0,0.0,-58.0,-25.0,-14.0
0.0,0.0,47.0,0.0,27.1,3587.0,0.0,-56.0,-24.0,-14.0
0.0,0.0,48.0,0.0,26.5,3587.0,0.0,-57.0,-24.0,-14.0
3.0,0.0,51.0,0.0,25.4,3585.0,0.0,-57.0,-24.0,-15.0
45.0,0.0,53.0,0.0,25.1,3590.0,0.0,-57.0,-25.0,-14.0
0.0,0.0,55.0,0.0,24.6,3582.0,0.0,-57.0,-24.0,-15.0
0.0,0.0,59.0,0.0,24.1,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,59.0,0.0,23.9,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,60.0,0.0,23.9,3587.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,59.0,0.0,23.8,3590.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,59.0,0.0,23.7,3587.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,60.0,0.0,23.5,3590.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,60.0,0.0,23.3,3590.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,61.0,0.0,23.1,3590.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,61.0,0.0,23.1,3590.0,0.0,-56.0,-24.0,-15.0
0.0,0.0,61.0,0.0,23.1,3590.0,0.0,-57.0,-24.0,-14.0
3.0,0.0,61.0,0.0,23.0,3590.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,63.0,0.0,23.1,3580.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,63.0,0.0,22.7,3577.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,63.0,0.0,22.6,3585.0,0.0,-57.0,-24.0,-14.0
1.0,0.0,64.0,0.0,22.4,3577.0,0.0,-56.0,-24.0,-14.0
4.0,0.0,64.0,0.0,22.0,3582.0,0.0,-56.0,-25.0,-14.0
0.0,0.0,65.0,0.0,21.9,3575.0,0.0,-57.0,-24.0,-14.0
0.0,0.0,66.0,0.0,21.9,3575.0,0.0,-57.0,-23.0,-15.0
